prompt_id,category,technique,downstream_model,optimizer_model,live,orig_tokens,opt_tokens,tokens_saved,token_reduction_pct,optimizer_overhead_tokens,energy_wh_before,energy_wh_after,energy_wh_optimizer,energy_saved_wh,energy_reduction_pct,cost_usd_before,cost_usd_after,cost_saved_usd,gco2e_saved,quality_score
cv_data,short,llm_rewrite,gpt-4o-mini,gpt-4o-mini,False,26,14,12,46.154,100,0.03421907650825749,0.03410583080552747,0.0018685540950455007,0.00011324570273002488,0.331,0.0002739,0.0002721,1.7999999999999895e-06,4.529828109200995e-05,0.952
cv_data,short,agentic,gpt-4o-mini,gpt-4o-mini,False,26,14,12,46.154,264,0.03421907650825749,0.03410583080552747,0.004737445230872935,0.00011324570273002488,0.331,0.0002739,0.0002721,1.7999999999999895e-06,4.529828109200995e-05,0.952
cv_data,short,baseline,gpt-4.1-mini,gpt-4o-mini,False,26,26,0,0.0,0,0.042773845635321876,0.042773845635321876,0.0,0.0,0.0,0.0007304,0.0007304,0.0,0.0,1.0
cv_data,short,rule_based,gpt-4.1-mini,gpt-4o-mini,False,26,24,2,7.692,0,0.042773845635321876,0.04275025278058645,0.0,2.3592854735424162e-05,0.055,0.0007304,0.0007296000000000001,7.99999999999911e-07,9.437141894171053e-06,1.0
cv_data,short,llm_rewrite,gpt-4.1-mini,gpt-4o-mini,False,26,14,12,46.154,100,0.042773845635321876,0.04263228850690934,0.0018685540950455007,0.00014155712841253804,0.331,0.0007304,0.0007256000000000001,4.7999999999999e-06,5.662285136501591e-05,0.952
cv_data,short,agentic,gpt-4.1-mini,gpt-4o-mini,False,26,14,12,46.154,264,0.042773845635321876,0.04263228850690934,0.004737445230872935,0.00014155712841253804,0.331,0.0007304,0.0007256000000000001,4.7999999999999e-06,5.662285136501591e-05,0.952
cv_data,short,baseline,gpt-3.5-turbo,gpt-4o-mini,False,26,26,0,0.0,0,0.08554769127064375,0.08554769127064375,0.0,0.0,0.0,0.000688,0.000688,0.0,0.0,1.0
cv_data,short,rule_based,gpt-3.5-turbo,gpt-4o-mini,False,26,24,2,7.692,0,0.08554769127064375,0.0855005055611729,0.0,4.7185709470848325e-05,0.055,0.000688,0.000687,1.0000000000000243e-06,1.8874283788342106e-05,1.0
cv_data,short,llm_rewrite,gpt-3.5-turbo,gpt-4o-mini,False,26,14,12,46.154,100,0.08554769127064375,0.08526457701381868,0.0018685540950455007,0.00028311425682507607,0.331,0.000688,0.000682,6.000000000000037e-06,0.00011324570273003182,0.952
cv_data,short,agentic,gpt-3.5-turbo,gpt-4o-mini,False,26,14,12,46.154,264,0.08554769127064375,0.08526457701381868,0.004737445230872935,0.00028311425682507607,0.331,0.000688,0.000682,6.000000000000037e-06,0.00011324570273003182,0.952
email_followup,short,baseline,gpt-4o,gpt-4o-mini,False,27,27,0,0.0,0,0.17114256825075835,0.17114256825075835,0.0,0.0,0.0,0.0045675,0.0045675,0.0,0.0,1.0
email_followup,short,rule_based,gpt-4o,gpt-4o-mini,False,27,20,7,25.926,0,0.17114256825075835,0.17081226828446242,0.0,0.0003302999662959383,0.193,0.0045675,0.00455,1.7500000000000154e-05,0.00013211998651838086,0.979
email_followup,short,llm_rewrite,gpt-4o,gpt-4o-mini,False,27,19,8,29.63,106,0.17114256825075835,0.1707650825749916,0.002255476912706437,0.00037748567576675884,0.221,0.0045675,0.0045475,2.0000000000000052e-05,0.0001509942703066952,0.967
email_followup,short,agentic,gpt-4o,gpt-4o-mini,False,27,19,8,29.63,276,0.17114256825075835,0.1707650825749916,0.005180990899898887,0.00037748567576675884,0.221,0.0045675,0.0045475,2.0000000000000052e-05,0.0001509942703066952,0.967
email_followup,short,baseline,gpt-4o-mini,gpt-4o-mini,False,27,27,0,0.0,0,0.034228513650151664,0.034228513650151664,0.0,0.0,0.0,0.00027405,0.00027405,0.0,0.0,1.0
email_followup,short,rule_based,gpt-4o-mini,gpt-4o-mini,False,27,20,7,25.926,0,0.034228513650151664,0.03416245365689248,0.0,6.605999325918349e-05,0.193,0.00027405,0.000273,1.0499999999999984e-06,2.642399730367652e-05,0.979
email_followup,short,llm_rewrite,gpt-4o-mini,gpt-4o-mini,False,27,19,8,29.63,106,0.034228513650151664,0.034153016514998316,0.002255476912706437,7.54971351533476e-05,0.221,0.00027405,0.00027285000000000005,1.199999999999975e-06,3.0198854061341124e-05,0.967
email_followup,short,agentic,gpt-4o-mini,gpt-4o-mini,False,27,19,8,29.63,276,0.034228513650151664,0.034153016514998316,0.005180990899898887,7.54971351533476e-05,0.221,0.00027405,0.00027285000000000005,1.199999999999975e-06,3.0198854061341124e-05,0.967
email_followup,short,baseline,gpt-4.1-mini,gpt-4o-mini,False,27,27,0,0.0,0,0.04278564206268959,0.04278564206268959,0.0,0.0,0.0,0.0007308,0.0007308,0.0,0.0,1.0
email_followup,short,rule_based,gpt-4.1-mini,gpt-4o-mini,False,27,20,7,25.926,0,0.04278564206268959,0.042703067071115604,0.0,8.257499157398457e-05,0.193,0.0007308,0.000728,2.7999999999999596e-06,3.3029996629595215e-05,0.979
